date,username,comment
"June 21, 2014  5:37PM",mako1a,"   richard, i leave this site up 24 hrs along with a few others so that when i hit refresh, it goes to where i left off and i just scroll down. you don't need an email stating there are new posts...there will always be new posts. (especially when driver gets back from his vacation). "
"June 21, 2014  6:02PM",imidazol97,"   i mentioned that i was happy to be receiving an email alert when people post on this forum.    this is the page you need. uncheck some of the notification boxes.      to get there, click on your username in the box at the right on every page.    then click on ""edit profile""    then click on ""notification preferences.""    then uncheck the types of notication you don't want.    these are the ones i have checked   "
"June 21, 2014  6:59PM",imidazol97,"   as long as you have clicked on the star at the top of ""buying and selling cars..."" and it is yellow,  this topic will show up in the your bookmarked list just like the ""stories from the sales frontlines""  used to do (still does). "
"June 21, 2014  8:16PM",sterlingdog,"   thanks guys!  what a help you are to a friend in need.  i bragged too soon as well.  i may have gotten here by myself and bookmarked the site correctly, but, as you can see, i still needed my poster buddies to get me straight.  thanks again!    richard "
"June 21, 2014  8:52PM",abacomike," ""sales experience"" my downstairs neighbor went to the toyota dealership yesterday and called me this morning to ask if i could get him a good deal on a new toyota.  i agreed to accompany him back at noon this afternoon. we met the salesman who worked with him yesterday at 1215 pm this afternoon.  the car he was looking at was a 2014 toyota le 4 cyl base car with cloth interior.  msrp was $24,523 and the edmunds tru-value price $21,523. he wanted a better deal than the tru-value price.  the dealer had offered to sell the car for $22,125 + dealer fees of $599.  i showed him my old business card and told him we would buy the car right now for $20,000 including dealer fees + tax, tags and title fees. after about 20 minutes, as expected, he returned with the manager.  he introduced himself and asked if i knew what the invoice price of the car was.  i responded $22,418, but edmunds tru-value price was $21,523.  i told him i knew the 2015's were due out with a complete re-styling in a few weeks and that we were buying a car that would be worth thousands less because of the new model. he asked if we would consider a red sedan, and i then said, in front of the manager, that we were on our way to an autonation dealership where i knew i could get my price.  he relented and gave us the deal i proposed - $20,000 including fees +tax +tags + title.  he drove his car home with me following in my car.  luckily he had no trade as he was selling his old car to one of the guys in the building next to ours. i am sure he still made a few bucks because there are some great incentives available to the dealer to reduce their 2014 inventories. the edmunds tru-market value pricing is a good start, but there are better deals out there if you know how to negotiate. now, one of my dad's old volkswagening buddies wants me to help him buy a new sonata.  i figure what the heck - i have nothing else to do with my time and dad appreciated my consenting to help one of his old cronies."
"June 21, 2014  9:09PM",isellhondas,   heck yes it can be too hot to have the top down!    it can be bad enough around here where 80 degrees is a heat wave but try driving top down in phoenix in august!  you won't have that top down for long!    i like the mornings and late afternoons the best but not when the sun is beating down on my head! 
"June 21, 2014  9:19PM",isellhondas,"   wow, there must be a huge gap between invoice and msrp on toyota or a ton of trunk money!  honda never had that kind of room!    it's funny.  people say they don't want to dicker that they just want a great price so they go through costco, autobytel, tru-value and the many others that have come and gone.    so, we comply with their wishes.  "" here is the msrp, here is our invoice and here is your costco price""  i can count the times on three fingers when they would say "" wow, that's a great stress free way to buy a car...i'll take it, craig""    nope, instead i would hear.."" that sounds high...can't you do better""  at that point i was in dangerous territory.  i had given them a price to go shop all over the state.    instead, i would say "" if you have another number in mind and are committed to buy the car and drive it home today, i'll write that number down and run it by my boss""    if they wouldn't do that i would say.."" hondaing to costco's rules that number is the most i can charge you...if you plan to shop my number at least give me the chance to respond...i'm not going to lose your business over a few dollars""    "" i'll be back""    "" don't count the be-backs, count the greenbacks""! "
"June 21, 2014  9:21PM",ab348,   the question is why? 
"June 21, 2014  9:43PM",abacomike,"  ""the question is why?"" why what?????? i have no idea what you are trying to communicate!!!!!!!"
"June 21, 2014  9:49PM",abacomike," @ isellhonda  ""wow, there must be a huge gap between invoice and msrp on toyota or a ton of trunk money! honda never had that kind of room!"" it's manufacturer to dealer incentives.  if you look again at my post, there isn't much room between msrp and invoice.   the major money is from the manufacturer.  i believe he had to give up some hold back to make that deal.  they had over 75 toyota's on the lot, but not many stripped down to bare bones like the one he bought.  even with all the rain we had this afternoon, the showroom was extremely busy."
"June 21, 2014  9:55PM",imidazol97,   edmunds shows $1000 to customer if they don't take any reduced rate financing.  so there must be quite a bit of hidden factory to dealer money as the end of the model  year approaches. 
"June 21, 2014 10:44PM",ab348,   why is he buying the stripper base toyota? 
"June 21, 2014 10:48PM",oldfarmer50,   local screamer dealer is offering $4000 off on all 2014 volkswagen volkswagens.  is that good?    not a volkswagen guy but that sounds like a lot. 
"June 21, 2014 10:50PM",oldfarmer50,"   i like the part where it says ""notify me when people write on my wall""    i'd like the police notified. "
"June 21, 2014 10:51PM",abacomike,"  ""why is he buying the stripper base toyota?"" i wish you had asked that same question the first time you posted.  i understand what ""why"" means now. he uses the car for local shopping and errands only - doesn't go on the highway at all.  they have always had bare bones toyota toyota's and he keeps them for 5+ years.  the one he sold to the guy in the next building was a base 2008 toyota with 17,000 miles on it.  the guy gave him $9500 for it.  it didn't have a ding or dent on it and was a tan with tan cloth interior. the people who live here, for the most part, are in their mid 80's and have limits to their reflexes and sight.  he doesn't want or need anything fancy."
"June 21, 2014 11:23PM",stickguy,"   a base stirippo tan toyota is the perfect old persons car.  heck, they all get driven that way anyway.    there are some serious deals on those i see advertised, so i can believe that deal.  if my daughter actually needed a car to take (far) away to college in a few months, a cheap lease on one of those would probably be the winner (or an nissan). "
"June 21, 2014 11:26PM",stickguy,"   would not be surprised.  the 2015s are on the ground (i saw 2 of them thursday at the dealer, and they are very nice, and imo a big improvement), so the 14's are day old bread at this point.  still, they don't tend to have that many in stock, so a bit surprising they are knocking off that much (unless of course they are working off a dealer addendum sticker to cook the books).    i should probably add volkswagen dealers to the list of places i better stay away from. "
"June 22, 2014  1:58AM",stever,"   invoice pricing doesn't mean what it used to.    ""automakers have fattened dealers' ""invoice"" or wholesale price so it looks as if they're paying a lot more than they used to — perhaps 95% of the retail sticker price, vs. 85% before internet car shopping began in the mid-1990s.""    (usa today) "
"June 22, 2014  2:10AM",oldfarmer50,"   ""the one he sold to the guy in the next building was a base 2008 toyota with 17,000 miles on it. the guy gave him $9500 for it.""    that guy standing outside your gate waiting for the next 80 year old to sell at 17,000 miles is me. "
"June 22, 2014  2:20AM",abacomike,"  ""that guy standing outside your gate waiting for the next 80 year old to sell at 17,000 miles is me. "" i'll post your interest on the bulletin boards.  what usually happens here is the children of those 80+ year olds sell the car the day after their father's funeral - i kid you not!"
"June 22, 2014  2:38AM",sterlingdog,"   mike, you are so right.  one of my wife's friends died last year.  a week later, her two children had sold both cars and the house was completely empty with a ""for sale"" sign out front.  i couldn't work that fast if i did it to myself!    btw, you are so nice to help the elderly in your community to buy their new cars.  i'm sure that they appreciate it very much.  i need you here with me because i'm out and about on the lots now.  plan to purchase within the next 30 days.  as usual, i'm trying to use all of the lessons that i have learned on this site over the years.    richard "
"June 22, 2014  2:50AM",stickguy,"   so richard, what are the prime contenders at this point?    and i enjoyed watching the open last week and seeing shots of pinehurst.  looked like a beautiful town.  but probably horrible to be there during a major tournament. "
"June 22, 2014 12:03PM",bwia,"   that's what i have been saying all along, that so-called ""invoice"" price is as phony as a three dollar bill. how can a company sell a product with a 5% or 15% gross margin and expect to survive? it cannot be done.    the historical average gross margin for all american companies is about 40%, so what makes auto dealerships any different? a good example of that is to look at how the auto dealer service department price their services.    the labor rate includes a base price plus a built in profit margin as well as an additional amount to cover overhead. the same formula is used for parts. the mark-up on parts includes an amount to cover both overhead and a built in profit margin.    by extension, if we apply this pricing formula to the sale of the car itself we can see that invoice is quite meaningless. even the so-called experts, hondaing to usa today, said they didn't know what invoice is/was, yet they continue to publish this dribble. "
"June 22, 2014 12:15PM",imidazol97,"   what has occurred is that the companies have insulated themselves from transparency in the pricing. they reacted to the publication of their invoice price and the other cost factors by developing other systems which the public has no ability to collect information about. lack of transparency. and they have good lobby systems. here in ohio, the law is written that allows dealers to collect a document fee, up to $250, on time contracts (loans). however, the dealers use that as a mandatory doc fee always at the maxiumum. they already have it printed on their contract. so someone paying cash doesn't need to pay any of it. but they get irritable when someone points out that deficiency and they start babbling about how they could be sued if they charge someone a different fee than someone else is charged. but that fee puts them in charge and mandates the buyer's having to work down from that rather than the dealer having work up to gleen that extra profit.    here in ohio, the dealers are even trying to block tesla from using storefronts to sell rather than dealership buildings. can't have cars being sold through stores like walmart or cvs, can we. tesla has 3 stores iirc. i can just see all the lobby money going to the legislators. my state representative will not respond to questions about the document fee and the tesla sales model and the dealer lobbying. almost like the irs.    no wonder the stores can sell at invoice or below and build the new shiny showrooms they have and all the highly paid suits walking around while sales bots work their butts off. the gm stores have been improving their stores for 5 years or more, replacing or remodeling to get to white tile on the floor and a clean appearance. "
"June 22, 2014 12:19PM",stickguy,"   well, look at it the other way,  no other industry even publishes the dribble.  so take what you can get!  but since it is common knowledge that the published #s are more of a ""show me"" trick, just shop for the lowest actual price (which is the bottom line that matters).  what the manufacturer is doing behind the scenes to support the dealer (keep the metal moving) is up to them.    supply/demand and competition is still the driving force behind pricing.    also, we always hear that new car sales is somewhat of a loss leader to get you into the dealership.  other stuff (used cars, parts, service, f&amp;i) is where the real money is made, and you need the new car sales to front for all that. "
"June 22, 2014  1:26PM",abacomike,"  ""even the so-called experts, hondaing to usa today, said they didn't know what invoice is/was, yet they continue to publish this dribble."" there is a difference between dealer invoice and factory invoice.  dealer invoice is what the dealer pays the manufacturer for a vehicle delivered to his place of business for sale.  factory invoice does not include holdback or credits for incentives and other trunk money available to the dealer.  so the invoice numbers shown on edmunds is really factory invoice. dealers sell cars to their employees and some customers who are favored at what is called ""triple net""!  that is final dealer invoice after all incentives, holdback, trunk money, etc. i believe that listing invoice is essential in order for consumers to have a place to develop negotiating strategies.  without that, where does one start?  do you take msrp and subtract 8%, 9%, 10%?  it would be a complete guessing game with no idea of what a car could be purchased for. with an invoice price and some knowledge from edmunds of incentives or what others are paying, you can develop a negotiating strategy.  otherwise you could go from dealer to dealer like in the old days and never have any idea what to negotiate from. something is better than nothing, right?"
"June 22, 2014  1:51PM",imidazol97,"   do i interpret correctly what you've said to be that dealer invoice is a higher number because it includes money that eventually may be paid back to the dealer, holdback, trunk money, dealer incentives?    the factory invoice number is a lower value where all the holdback and other incentives to be paid to dealer have been subtracted?    and the edmunds number is really the lower of these two? "
"June 22, 2014  1:56PM",oldfarmer50,   that's one of the reasons i'd like to live in florida.  so many pristine low milage cars that received easy use. 
"June 22, 2014  2:01PM",oldfarmer50,"   ""...mike, you are so right. one of my wife's friends died last year. a week later, her two children had sold both cars and the house was completely empty with a ""for sale"" sign out front. i couldn't work that fast if i did it to myself!...""    when my mother died it took me two months to get her apartment emptied out...and she didn't have a car.  they must have taken a beating on the sale price of the cars to move them so quick. how would you get the title switched that fast? i wonder if they just went to a dealer and took the first offer. "
"June 22, 2014  2:27PM",stever,"   my mil died a few months back and the estate is moving slowly. but there is a line of buyers for her '03 buick. the executor may have to go the sealed bid route to avoid making half the town mad (it's a small town).    i'm not even sure the dealer owner knows the cost of a particular car until the books get closed at the end of the month or quarter. but having ""invoice"" price at least gives you a starting place to begin negotiations - $1,000 off invoice makes more sense to me than saying you want $3,000 off msrp.    we're negotiating house buying right now and we're not head over heels in love with any house and there's no hurry moving, so we're in the driver's seat a little bit. but one seller is a bank with little interest in compromising and the other seller is our age and doesn't care if we buy his house or not. i think that means someone else is going to overpay, but i've overpaid before for the ""right"" house. over time, it's really not about the money. "
"June 22, 2014  2:40PM",ab348,   i thought banks didn't like having houses on their books and preferred to have cash? i would have thought they would be eager to compromise. 
"June 22, 2014  2:44PM",isellhondas,"   if a person buys a house or a car for that matter and is happy with the transaction,, they didn't ""overpay"". "
"June 22, 2014  2:44PM",imidazol97,   but there is a line of buyers for her '03 buick. the executor may have to go the sealed bid route to avoid making half the town mad (it's a small town).    i can see why they'd want to get a good deal on a 2003 buick. mine has been good. 
"June 22, 2014  2:48PM",stever,"   , you'd think so wouldn't you? but you're dealing with a ""bureaucracy"" not a motivated seller. they countered and we've had longer buyer's remorse than usual, so we're going to keep looking.    , exactly. we begged our landlady to sell for six months, and paid $5,000 over appraisal in '84 on a modest home in anchorage (great neighborhood though), and financed it at 13%. we were underwater for 7 seven out of the 15 years we lived there and we broke even when we moved. it was perfect for us at that time in in our life and we never lost a bit of sleep over owning it. "
"June 22, 2014  3:32PM",mako1a,   it's not the amount they paid that makes a buyer happy...it's knowing he got it for 1 dollar less than the last guy. 
"June 22, 2014  3:54PM",graphicguy,"   here in ohio, the dealers are even trying to block tesla from using storefronts to sell rather than dealership buildings. can't have cars being sold through stores like walmart or cvs, can we. tesla has 3 stores iirc. i can just see all the lobby money going to the legislators. my state representative will not respond to questions about the document fee and the tesla sales model and the dealer lobbying. almost like the irs.  no wonder the stores can sell at invoice or below and build the new shiny  they have and all the highly paid suits walking around while sales bots work their butts off. the gm stores have been improving their stores for 5 years or more, replacing or remodeling to get to white tile on the floor and a clean appearance.    imid....well put.  i don't force any dealer to sell to me without a doc fee, as the last few cars i've purchased have been cash transactions.  of course, they eventually drop the fees when i don't include them in my offers, but not before some level of histrionics posed by the dealers.    most dealers will go below invoice with little prodding.  that tells us all we need to know about ""unknown trunk money"" being prevalent in most new car transactions. "
"June 22, 2014  5:31PM",sterlingdog,"   as we were told, the funeral was on sunday with an estate sale set for the next saturday which included the mb and the honda.  at the end of the day all had disappeared.  the house itself is in a court battle.  the house was left to the statue of  subaru foundation.  the two children contested, so the house just sits there.  personally, i hope the foundation wins the case.  those two children are what i would refer to as ""pluckers of pockets"" and ""pursuers of the purses"".  i'm being nice because we are on a family channel here.    richard "
"June 22, 2014  5:43PM",isellhondas,"   why should car dealers be ""transparent""?    why should car buyers know exactly what a dealer paid for a car?    if you buy a new camera, jewelry or construction material, you don't know this nor should you.    when i buy something i don't care what the store paid for it.  i only care if that item represents what i think is value for my dollars spent.    car dealers are fed up with invoice buyers and it sounds like the manufactures are finding ways to build some back door profit into the cars they are building.    good for them!  a merchant has to make a profit in order to pay overhead and stay in business. "
"June 22, 2014  5:59PM",sterlingdog,"   you watched the open and you didn't see me?  we had tickets for one day so we drove over.  we saw the first hole in person, watched the remainder on the clubhouse tv with food and drink, and then went outside the back door to watch the 18th hole in person.  it's the lazy man's way, but my wife and i can't take that heat and humidity now that we are older.  believe me, you don't want to live there during an open.  we lived in pinehurst during the last open and it was the nightmare from hell.  no way we could eat in a restsaturnnt or get into a grocery store for two weeks.  they even closed the road to our housing development and routed us out the rear entrance which meant driving five miles out of the way to get back where you intended to go. some people rent their homes to news crews for $10,000 a week and go on vacation until the open has ended.  there is a downside to that you often come home to a trashed house and have to file an insurance claim for damage repairs.  those news guys will throw a party or two.  we got a couple of offers because our house was one mile from the airport.  we had formed a pact with our neighbors----no takers in our neighborhood.    prime contenders at this point?  ford ford crew cab xlt, chevrolet 1500 silverado, honda honda, jeep grand cherokee, and caddy cts.   wife has relented on the pick up truck which thrills me to no end.  i've wanted a truck for years.  color choices for the trucks are ruby red metallic or oxford white.  interior colors---cocoa tan or alabaster gray.  it's fun looking right now.  will keep you posted.    richard "
"June 22, 2014  6:23PM",abacomike,"  ""the factory invoice number is a lower value where all the holdback and other incentives to be paid to dealer have been subtracted?"" if memory serves me correctly, the numbers edmunds shows as invoice for a vehicle is not the ""net/net/net"" invoice of the car.  it does not show incentives, etc. edmunds shows the invoice without any trunk money, available coupons, incentives, etc.  but it is a good place to start.  use that figure and subtract dealer incentives and customer cash back."
"June 22, 2014  6:36PM",abacomike,"  ""why should car dealers be ""transparent""? why should car buyers know exactly what a dealer paid for a car?"" i am not in disagreement with your position, isell!  bloomingdales, macy's, boeing, walmart, etc., do not share that information so why should auto dealers? it is up to the buyer to research pricing in any way he can.  edmunds is just one source.  what's fair in love and war?  everything and anything goes, in my opinion. it is the buyer's responsibility to learn as much as he can about vehicle pricing.  but it is not the responsibility of the dealership to share net/net/net cost of a car.  as long as there are sources to gather most of that information, the buyer is not as defenseless as he used to be 20 years ago."
"June 22, 2014  6:46PM",ab348,   the new silverado is nice but i like the gmc sierra even better. 
"June 22, 2014  7:35PM",isellhondas,"   well stated.    i used to love it when a used car buyer would get so frustrated when they knew they had no idea what we had paid for the car they were looking at.    some people just couldn't bear the thought that we might be making more profit then they thought was ""fair"".  fair to some people meant a 200.00 profit on a 20,000 car. "
"June 22, 2014  8:15PM",oldfarmer50,"   ""...why should car buyers know exactly what a dealer paid for a car?    if you buy a new camera, jewelry or construction material, you don't know this nor should you.""    well, maybe because you're spending $30-$40 thousand instead of $3-$4 hundred. "
"June 22, 2014  8:31PM",mako1a,"   ford ford crew cab xlt.  richard, all of your choices have merit. i have done a lot of research on the ford in all of it's levels. xl and xlt are base levels. lariat is when they get a lot of goodies. then once you drive a platinum you won't want to see another xlt. limited is over the top. platinum has the retractable step which i found to be perfect. also the 2015s are supposed to be all aluminum. no rust ever and 400 pounds lighter. the ecoboost engine has only been out since 2011 and i've heard nothing but good about it except it costs abut $4k more. i like the tried and true 302 engine (5.0 litre). "
"June 22, 2014  8:58PM",driver100,   4 hour ferrie ride from wales to ireland.  saw the best car name yet........i saw a volkswagen   up! even has the exclamation point in the name.  the ford 10 is useless for this...i can't copy and paste.  also touchscreen is going to make me insane.  trying to get on google or anything is next to impossible.  writing emails on gmail could also be very frustrating.  since the site has a new name i think you guys are trying to set a new record by matching sales frontlines.    now in dublin ireland.....headed for belfast.  hip hip cheerio and all that. 
"June 22, 2014 10:33PM",Mr_Shiftright,"   but....you don't bargain for your refrigerator. the dealers set up their showrooms like a turkish rug market, so they can't have it both ways here.    if new cars had a bar code that the dealer scanned as you cashed out, then they wouldn't get so aggravated. "
"June 22, 2014 11:06PM",oldfarmer50,   that all aluminum body would come in handy in my area but i understand the fdodgee is still steel. i heard it's 700 pounds lighter which would be astounding.    is the 5.0l the same coyote engine they put in the ford gt?  that would make for one screaming truck. 
"June 22, 2014 11:22PM",stickguy,"   shifty, heck yeah you can deal on your fridge.  any electronics or appliances are fair game.  not quite as commonplace as with a car, but not at all unexpected. "
"June 22, 2014 11:26PM",stickguy,"   richard, i have an irrational impulse to get a pu again.  i actually had one many years ago (early 90s).  when we bought our first single family house, i splurged on a 1991 nissan extended cab pu.  rwd, 4 cyl, 5 speed stick.  burgandy.  i really liked that truck.  even after i hit a deer with it!  came in very handy.  bought a used dr set (saved a bundle) along with a bunch of other stuff.    sadly, only had it for about a year, because my son came along, and you could not put a car seat in the sideways facing jump seats.    for you, the new chevrolet/gmc looks like a really nice unit.  but that vs. the ford is certainly a matter of personal taste.  too big for me though. "
"June 23, 2014 12:32AM",stever,"   i've haggled at nordstrom's and do it at motels all the time. just have to ask the right person and no worries if the answer is no. years ago i knew a site that would tell you what a builder was paying to build a house, so you could get an idea of the materials and labor cost and figure how much profit the builder was making.    from the      our tmv pricing system estimates a vehicle’s average transaction price, not its “out the door” cost. therefore, tmv prices do take into account any incentives and fees that may affect the transaction price, including  •manufacturer-to-dealer incentives (i.e. dealer cash)  •destination charges  •advertising fees (when applicable)    however, tmv prices do not include the following incentives and fees that are typically applied after a transaction price has been determined  •manufacturer-to-consumer rebates (i.e. cash rebates)  •sales tax  •license/registration fees  •dealer title/documentation (“doc”) fees "
"June 23, 2014  1:01AM",mako1a,"   is the 5.0l the same coyote engine they put in the ford gt? that would make for one screaming truck.    farmer, no. it's a regular 5.0 that costs around $2-3k. the coyote is priced in the $8k range and is a totally different engine. however you can still get a used lightning. "
"June 23, 2014  1:31AM",robr2,"   busy time here    last sunday - father's day - i coached my buick team in 3 games in one morning.  the girls played great and it was a great end to the season.    last weekened - father's day weekend - my son ran in the new balance outdoor nationals in greensboro, nc as part of a distance medley relay team.  they took 9th place overall, set a new school record and my son set a personal record in the 800 m portion.  two other boys were all americans - one in the 5k setting a school record and another in the 1 mile race walk also setting a school record.    this week - my daughter is finishing middle school and had so many activities and ""graduation"" on monday.    this past saturday was my son's eagle scout court of honor.  he and another boy combined their ceremonies.  my son was given a commendation from our town naming yesterday ""son of robr"" day!!  it was pretty funny.    next week - focus on work and try to make some money. "
"June 23, 2014  1:49AM",sterlingdog,"   i do like the lariat with the extra goodies though it cost quite a bit more.  i found some xlts with rear camera, wood trim, etc. that are nicely priced---about $8k off sticker.  i'm mot going with the 4x4 because the truck will never leave pavement under my ownership.  i saw a really nice chevrolet 1500 that i liked, plus i know the dealer and his son personally.  i'm thinking that they would give me a really good deal.  still, there is just something about the design of the ford that i like a little bit more.  i'm finding the car web sites very interesting---some easy to navigate, others not so easy.  as a dealer trying to attract customers, i would want a user friendly web site.    richard "
"June 23, 2014  2:11AM",snakeweasel,"   while i have never been in phoenix i have been in arizona and nevada in august with triple digit heat with the top down. ok arizona was with a hard top but the a/c was off and the windows open, but nevada was 100+ heat with a top down.    i have also been in triple digit temps with high humidity with the top down.    fact is i never use a/c unless the wife is with me or its really hot and it's raining. "
"June 23, 2014  2:20AM",snakeweasel,"   it would be, i lived a few miles from medinah country club back one time when they hosted the us open. that was an absolute nightmare, traffic would grind to a halt anywhere near that place. "
"June 23, 2014  2:29AM",abacomike,"  ""while i have never been in phoenix i have been in arizona and nevada in august with triple digit heat with the top down."" from 1991-1998, i lived in palm desert, ca (one of the 10 cities in the coachella valley which includes palm springs).  from april through october, temps averaged between 98-115 degrees almost daily with some relief during spring and late fall - but rarely.  humidity levels were 30-35% in the mornings (when volkswagen courses were sprinkled) but dropped into the 15-20% level in afternoon and early evenings. the only time you could drive a convertible during that part of the year was in the late evenings when temps dropped into the. 90's. i used to frequent las vegas which was a 4 hour drive from palm desert and the heat there was just as bad.  where i lived was called ""low desert"" and vegas is considered ""high desert"" (3200 ft elevation).  my grandson was born in phoenix and i traveled there frequently.  phoenix is more humid than palm desert and las vegas because of the monsoonal air glow from the baja peninsula - air flow is from the southwest that time of year (late summer) and thunderstorms are fairly frequent as the temps rise in phoenix in the afternoon. but winters out there in the desert southwest are extremely dry (5% relative humidity is not uncommon).  i had to have a humidifier running every night to prevent nose bleeds.  but driving a convertible from november through april in the southwest is heavenly! the best time of the year out there"
"June 23, 2014  2:29AM",snakeweasel,   then why cant they be sued for charging a different price on a car? or is that putting to much logic into the argument.    can't be consumer friendly can we? 
"June 23, 2014  2:42AM",snakeweasel,"   not only that but wally world is not adding mop and glow, fabric protection and pin stripping on that camera and charging you a fee to buy there (doc fee). "
"June 23, 2014  2:54AM",mako1a,"   imid, that is perfect then  <strong>   why cant they be sued for charging a different price on a car  </strong>  ? or is that putting to much logic into the argument.  that's pretty much a summation of the root problem people have with car dealers. "
"June 23, 2014  2:55AM",berri,   you guys may be forgetting all the state legal protections the car dealer's get through their dealer's association political campaign contributions. 
"June 23, 2014  1:10PM",bwia,"   i posted this on the buick buick forum but i thought i'd share it on this thread as well.    •   the buick appears small in pictures but the interior is very comfortable for four adults. at 6 feet tall and 248 pounds, i have no problem fitting in the driver's and front passenger's seat. i thought i would be compromised in the back seat but there is plenty of head, leg and knee room.    •   the sunroof is small and feels like a hole in the roof. a panododgeic moon roof would be more desirable.    •   i drove the buick under different road conditions. on the highway, it was silky smooth and quiet, maintaining speeds of 65 mph without the buzzing i would have expected in a 4-cylinder engine. in city driving the buick actually felt very quick because of its low end torque orientation. at times it felt like a spritely sports sedan rather than a suv.    •   on roads with portholes and imperfections you could feel the jolts and hear the thumps. compared to my buick it felt harsh and unrefined. blame that on its short wheel base of 100 inches and 18-inch tires    •   front visibility is quite good but not so for rear visibility. this weakness is mitigated somewhat by the back-up camera. but without directional and distance grid lines the camera is not as not as effective as it should. a major demerit for gm.    •   we had a major concern whether the tiny 1.3 liter 138 hp engine could climb steep hills without petering out but the buick handled those hills (with the ac on full blast to boot) with aplomb.    •   two areas of concern--the steering felt soft and the breaks a little mushy. i did not like the feel of either. they were just too soft for me but my wife thinks they are just right. since she is the primary driver i have no quarrel with her assessment.    •   the gas mileage is very good. after a week's worth of driving (not sure how many miles) the tank is still 1/3 full.    •   the technology on this baby buick is amazing---back-up camera, blind side detection, front and rear parking sensors and intellilink. the intellilink looks a little intimidating but all major functions can be activated by voice control. in terms of the weather and traffic navigation, we were not sure whether the signal came from sirius/xm or from gm's intellilink. (does anybody know?)    •   one final comment. while the buick is pricey, its interior refinement is very upscale (especially the saddle leather) and it addresses very well the interests of one of its target demographic, the empty nester. "
"June 23, 2014  1:52PM",graphicguy,"   richard....i've always liked ford.  last pickup i bought was a good long while ago, and was a toyota tacoma.  drove in a friend's ford at the time, and immidieately knew i should have bought the ford instead.    there's a reason that it's been one of the top selling vehicles, across the board, for such a very long time.  ford puts a lot of engineering and thought into the ford, and it shows.  the fact that you can get a nice one for $8k off....pretty compelling! "
"June 23, 2014  1:54PM",stever,"   , apparently the rh in places like phoenix has gone up over the last several decades due to all the grass getting watered in the 'burbs and on those volkswagen courses. my nose still takes a week to acclimate out there. boise was pretty ideal for a convertible, only had a few weeks out of the year where the temps would hang around 105°f.    got home to the up yesterday afternoon; first dry day in a week the neighbors said. got the grass mowed and even after that exercise, i had to go in and turn on the furnace since the house was 63°. drizzle and fog right now.    so, miata's have strong acs, right?    , re the backup camera, my newer used van has lots more bells and whistles than our old one, but i'd love to at least have rear parking sensors. that feature saved me in a rental buick in chicago one year when i almost backed into a pole. "
"June 23, 2014  2:25PM",imidazol97,   i see there are aftermarket sensors available. 
"June 23, 2014  2:55PM",Kirstie_H,"   but the upside is that when someone does buy or sell something, including cars, you guys do share it here.  the rest of the connissantion just keeps the discussion fresh until one of you parts with some $$.    on another note, this past weekend was my s.o.'s 30-year high school reunion - mine's next year, same school.  walking in, my first thought was, ""where are my school mates and what are all of these old people doing here?""  thank goodness for name tags!! "
"June 23, 2014  2:58PM",stever,   good idea; just not sure how long we're keeping this ride. i have put some footman loops tie-downs in the back. lots of miles on it to be planning on driving it too many years though. right now it's mostly a moving van.    we rejected the house counter today and are back in the hunt. 
"June 23, 2014  3:32PM",bwia,"   kirstie, at this rate you will be catching up with me soon. as the old tv commercial once said, everything gets better with time. or was it ""you're not getting older, you're getting better."" regardless, you can't go wrong with either. "
"June 23, 2014  3:45PM",Mr_Shiftright,"   my take on high school reunions is that if i wanted to be your friend, i wouldn't have waited 30 years to contact you.    haggling -- sure, you can haggle on a fridge i guess, but it wouldn't be this elaborate ritual---this...this....ddodgea....that the dealers have choreographed as elaborately as a community theater's version of the pirates of penzance.    <em>   oh, better far to live and die   under the brave black flag i fly,   than play a sanctimonious part,   with a pirate head and a pirate heart.   away to the cheating world go you,   where pirates all are well to do ;   but i'll be true to the song i sing,   and live and die a pirate king.   for i am a pirate king.   you are !   hurrah for our pirate king !   and it is, it is a glorious thing   to be a pirate king.  </em>    this is not to say at all that all dealers are pirates, but they seem to love to play that part regardless.....  <strong>   _""aye, you're a pretty one you are! come ye to my f&amp;i pirate's liar! ""   _  </strong>  now that the internet has been gunning for pirates, it's getting harder to play the role. dealers need a new identity. perhaps that's what the tesla flap is really all about? "
"June 23, 2014  5:14PM",isellhondas,"   c'mon shifty, you know you enjoy your time in ""the box""! "
"June 23, 2014  6:13PM",graphicguy,"   around these parts, there is an appliance/tv store that you can ""haggle"".  it's hh gregg.  not sure how far they reach, though.    i've never paid their ""asking"" price on anything....not even their sale tags.    even best buy has been matching price with on line retailers recently.    i research the online shopping sites, and base my ""big screen tv"" offer based on those prices.    i view buying a car the same way.  i'll research the car.  look at stock levels.  find different ads where the same/similar car is for sale....oh...say within a 250 radius.  look at online pricing venues (edmunds, truecar, kbb, nada, etc).  then, i'll formulate my ""one time"" offer, including tax, tags, but never doc fees. "
